F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
15,2.34,-307,Europe,-195.15,421.41,25.19,-168.06,8,4,3.38,Medium,-19960.75,-11.34,-29.61,1748.92,-1461.255503
3.6,6.56,-191.38,Rest,-283.59,659.25,1.05,-258.19,4,5,10.82,Low,-15247.55,-0.54,-37.68,372.28,-94.81993299
5.78,8.56,-185.46,Rest,-44.28,467.1,4.04,212.72,3,4,10.36,Low,-11018.82,-9,-54.63,885.72,-704.9073664
2.8,6.02,-195.16,USA,-275.4,531.3,18.04,166.79,3,4,15.48,Very high,-16268.49,-24.27,-26.94,1333.44,453.9886812
0.84,1.9,-56.24,USA,-373.02,518.94,1.48,-88.29,2,3,12.3,Very high,-13350.53,-14.37,-56.97,1208.94,2128.597342
20.86,9.8,-205.6,Rest,-84.63,494.22,1.11,269.96,5,2,1.96,High,-21977.82,-13.59,-59.43,1140.08,325.2175052
5.62,2.86,-194.14,Europe,-105.06,505.65,2578.36,272.51,3,0,4.48,Medium,-11306.72,5.1,-44.4,1360.86,107.0998718
6.36,6.88,-331.92,USA,-308.49,462.75,12.97,242.83,6,7,-8.42,Very low,-13384.84,-11.19,-35.67,1924.26,1736.258618
3.84,4.2,-85.34,UK,-260.79,610.5,0.95,349.98,6,0,0.54,Medium,-15453.59,-18.54,-30.21,1068.24,2706.319136
11.62,2.54,-323.36,UK,-47.28,703.62,0.28,141.08,4,4,7.12,Medium,-14431.02,-14.19,-27.81,1432.64,1012.80977
10.68,3.08,-125.82,UK,-162.78,356.88,0.97,393.65,4,3,3.54,Very high,-18534.46,-6.12,14.22,2329.56,1201.567214
4.96,15.48,-248.76,USA,-71.37,507.27,0.14,-666.35,5,4,-1.86,Low,-26459.88,-21.84,-42.42,1639,1802.639665
1.88,5.8,-275.86,USA,-236.88,540.06,0,-621.82,3,4,5.14,Very high,-9955.22,-10.47,-7.05,2250.98,986.9466118
8.94,5.6,-82.34,Rest,-108.81,433.08,8.74,342.96,6,3,-8.34,Medium,-18138.52,-19.32,-37.47,2023.64,2882.545351
5.02,5.78,-209.64,Europe,-214.05,587.55,3.55,361.07,4,7,3.42,Very high,-13519.85,-14.88,-41.43,521.26,-482.6568275
21.46,6.96,-168.34,Rest,-275.34,442.2,3.83,134.17,8,5,15.3,High,-15143.89,-2.43,-104.16,1264.56,1439.893176
4.02,2.26,-155.74,UK,-167.4,658.23,0.07,-253.21,4,5,-2.8,Medium,-17769.02,-14.73,-43.41,1154.26,288.7968973
4.16,8.9,-79.12,Europe,-122.67,495.75,0.02,683.47,4,6,7.04,Very low,-15925.55,-29.91,-32.37,1113.66,1638.507644
5.94,5.44,-177.14,Rest,-379.38,612.72,0,558.05,3,3,2.46,Low,-17731.4,-20.64,-50.22,1978.1,869.2181579
5.28,9.64,-277.5,Europe,-221.37,544.35,0.11,492.88,6,5,8.6,Medium,-14025.38,-2.91,-51.81,302.04,3512.138141
13.84,6.38,-199.88,USA,-230.91,337.11,10.54,-8.56,2,2,10.74,Very high,-11963.94,-31.89,-54.39,1209.48,1811.407699
1.8,5.36,-216.46,USA,-179.1,490.68,0.49,-105.69,3,4,10.98,High,-38858.44,-2.04,-33.48,686.74,2009.477893
10.36,7.2,-150.6,Rest,-97.32,401.19,14.33,53.77,7,2,5.9,Very low,-13969.87,-7.32,-52.95,2110.06,-327.8689975
17.86,13.26,-243.46,Rest,-207.51,501.18,332.46,173.38,7,8,16.46,Low,-20450.2,-5.1,-23.37,2138.32,2363.455331
5.04,3,-196.72,Rest,-238.59,472.98,0.04,401.88,5,4,1.54,Low,-16140.23,6.66,-29.7,1347.02,799.3460634
1.22,6.2,-212.1,Rest,-270.75,476.76,0.2,175.45,1,8,0.28,High,-14061.34,-16.14,-32.58,1243.24,2364.491566
4.78,8.18,-255.94,Rest,-304.41,485.07,27.48,-88.02,6,3,-1.96,Very high,-15136.77,-17.88,-56.46,1784.5,1105.240864
3.78,13.32,-173.66,Rest,-217.77,688.41,0.13,-111.9,1,5,11.54,Very low,-23216.63,-15,-37.53,922.26,679.9812938
4.48,11.62,-169.7,Europe,-208.59,382.08,0.75,237.21,4,3,6.26,Very high,-16710.89,-2.67,-45.27,1918.62,-55.5291206
9.36,30.86,-233.6,USA,-204.09,513.84,37.85,223.62,3,3,7.86,Medium,-15807.72,-14.16,-20.04,1424.06,990.8364417
6.78,16.1,-191.16,Europe,-212.37,518.49,3.26,182.39,5,4,6.28,Medium,-20172.71,-20.37,-35.16,418.96,1188.398968
5.76,5.04,-245.14,USA,-211.77,512.91,6.82,237.36,1,6,-1.28,Very high,-15083.81,-3.12,-30.48,591.12,536.0460483
3.28,15.4,-208.68,UK,-265.59,546.57,108.55,-277.54,4,2,-0.42,Low,-17618.98,-19.74,-16.83,548.28,690.894896
5.1,21.2,-218.96,UK,-75.06,462.78,16.66,-174.08,3,2,4.06,High,-16580.41,-34.92,-20.19,1263,-197.3354028
8.44,1.2,-295.58,USA,-213.3,831.36,10.76,-23.06,3,7,7.08,Medium,-17544.69,-2.28,-31.86,1306.44,1247.297327
12.48,9.58,-226.3,UK,-344.97,663.6,0.64,334.47,5,1,11.08,High,-19206.88,4.95,-24.75,1401.78,756.1051608
5.34,2.48,-99.9,USA,-257.76,514.83,0.5,-9.31,5,6,7,Very low,-16284.84,-3.42,-68.25,1078.06,511.3056144
6.8,1.46,-83.98,Europe,-265.71,446.04,0.04,395.95,3,4,6.86,Low,-19999.3,-8.61,-8.43,1274.56,901.1723906
1.86,2.9,-156.82,USA,-237.24,533.67,0.39,0.46,4,6,10.36,High,-19201.02,2.34,-40.53,272.94,-228.4882917
12.62,23.54,-194.16,USA,-265.17,483.93,0.96,441.79,7,5,2.52,High,-14589.06,-6.93,-21.6,1165.62,959.2856673
5.46,6.76,-255.52,Europe,-262.77,463.74,34.69,53.16,2,4,13.04,Low,-17630.67,-8.16,-28.47,1303.36,873.8556108
14.8,18.62,-219.12,Rest,-187.08,438.06,0.24,-184.3,5,4,13.22,Low,-9110.39,-8.19,-31.56,1057.28,1304.06107
3.26,4.48,-183.58,Europe,-241.29,543.81,0.01,393.65,4,4,12.38,Very high,-6934.14,-20.22,-29.61,141.04,3271.53423
3.52,2.22,-225.12,UK,-163.59,532.74,0.31,-215.7,2,2,-0.04,Low,-8948.17,-3.24,-36.21,1855.04,1956.13762
12.26,0.64,-286.36,USA,-221.4,597.96,0.01,225.59,4,5,9.64,Very high,-14558.79,-3.18,-41.61,1297.18,417.7091774
17.34,12.96,-164.5,Rest,-119.43,576.18,1.15,496.52,4,4,-0.04,Very high,-15299.6,-6,-40.77,2925.9,1100.589125
7.6,6.38,-265.34,Rest,-333.12,288.33,0.07,313.46,6,4,16.18,Medium,-14967.46,-13.5,-35.07,2003.86,1207.923186
4.72,11.8,-110.52,USA,-69.54,510.27,149.51,343.22,2,3,11.14,High,-13437.52,-18.3,-37.44,1746.78,1714.128383
4.18,5.5,-131.54,Rest,-140.55,620.94,1.71,329.08,1,6,15.1,Very low,-16852.22,-4.32,-40.95,1126.8,-602.1606068
12.64,7.1,-301.28,Rest,-400.53,370.11,0,384.57,2,2,7.8,Very high,-13643.4,-1.53,-48.69,2386.08,214.3725579
5.9,4.02,-153.16,Rest,-73.59,287.94,2.42,11.82,3,5,8,High,-15487.53,2.58,-28.02,1737.66,938.9454148
9.22,6.48,-282.52,Rest,-244.17,645.39,2.34,-550.53,5,3,8.78,Low,-14989.87,-24.24,-40.2,1490.7,1377.56746
5.42,12,-150.02,Rest,-347.22,597.54,9.84,653.23,4,4,1.26,Medium,-14858.91,-12.36,-4.02,1432.06,1065.104625
5.66,1.54,-210.94,USA,-340.77,309.57,4.25,1080.27,3,4,10.8,Low,-15382.57,-11.28,-48.96,1149.88,1421.510781
8.92,1.02,-116.26,UK,-234.81,482.58,0.34,-60.31,2,4,6.94,Very high,-15779.03,-13.56,-35.91,1156.58,653.9169908
7.06,3.76,-237.38,Europe,-292.53,610.89,0,463.05,2,2,2.96,Very low,-15491.13,-9.75,-37.11,1172.58,1405.089077
13.2,7.68,-166.96,UK,-185.94,581.37,160.02,382.47,6,3,-4.76,Very high,-11332.59,-22.74,-37.86,1073.08,-52.35120278
5.1,4.9,-61.02,Europe,-252.39,488.7,0.12,181.44,5,7,4.2,Medium,-17571.7,-9.03,-44.34,2553.02,406.7609164
11.68,4.96,-310.6,Europe,-240.6,501.42,0.01,309.83,2,2,0.5,Very high,-17018.59,-6.06,-45.06,160.5,-277.3993511
2.2,3.54,-160.96,Rest,-67.35,689.16,0.26,-58.11,4,5,19.02,Very low,-19306.38,1.86,-44.82,2422.72,1793.425249
4.54,3.6,-131.14,UK,-256.89,419.7,0.04,259.45,3,8,12.64,Low,-15622.09,-8.76,-52.08,2247.64,274.0411808
8.62,2.58,-115.74,Europe,-389.31,548.25,7.35,-145.82,4,4,9.32,Very high,-15753.57,-19.05,-11.46,761.96,2175.706952
2.64,0.96,-149.24,USA,-66.54,204.6,7.12,475.28,4,3,-3.7,Medium,-12397.55,-22.92,-47.85,1879.6,301.6022757
19.1,9.08,-188.02,UK,-181.2,640.8,0.72,-298.66,5,4,10.1,Very low,-14147.12,-0.69,-70.83,2125.8,127.7874999
2.84,7.32,-165.64,Europe,-125.46,564.45,0.16,252.45,4,4,8.7,Low,-17278.24,-6.48,-30.09,2146.84,19.74990454
27.76,6.8,-114.38,UK,-320.31,691.11,0,148.37,6,5,12.7,Medium,-15986.7,-1.56,-18.03,1361.82,700.7675667
10.7,8.02,-217.74,UK,-118.26,431.34,132.11,-33.48,2,2,-2.74,Very high,-18392.74,-9.39,-36.27,1012.46,1252.645757
7.06,5.84,-159.12,Europe,-58.56,617.67,4.05,1057.86,9,3,7.8,Very high,-8035.26,-27.45,-46.89,1699.4,831.3740002
1.94,8.76,-116.12,USA,-172.2,571.65,188.28,156.13,4,3,5.24,Low,-20693.46,-6.6,-57.39,1673.02,2178.938006
2.82,3.54,-100.44,USA,-82.47,608.01,1.91,63.71,4,5,9.76,Very high,-16293.38,3.33,-45.78,1205.68,492.4468478
13.78,16.74,-298.34,Europe,-270.84,422.43,0.48,220.54,4,6,-0.54,Low,-20547.67,-1.53,-21.48,1527.8,611.2900789
15,2.9,-163.1,Europe,-284.67,358.83,4.26,685.25,3,3,-4.2,High,-16233.65,5.97,-26.22,1845.84,1286.371121
5.62,10.2,-357.3,Rest,-190.86,493.35,0.04,323.66,5,4,1.06,High,-14908.99,-10.98,-43.65,1056.22,1166.756079
13.08,8.68,-138.66,Europe,-173.97,489.09,0.04,444.35,5,2,12.2,Medium,-14975.1,-15.69,-49.14,952.24,-841.4014899
8.86,4.3,-229.2,UK,-276.12,468.45,0,-351.11,3,4,8.92,Very high,-12564.49,-3.69,-30.63,986.3,-273.8487113
13.28,2.06,-157.38,Rest,-101.61,556.74,10.06,181.34,5,3,7.96,Medium,-9824.24,-12.57,-45.21,1865.1,1238.632095
3.08,3.4,-146.78,USA,-137.31,515.94,0.29,376.47,6,3,14.18,Very low,-9288.08,-5.1,-27.93,2745.64,508.8386998
2.08,4.92,-163.7,UK,-445.47,604.83,8.84,205.78,2,3,1.86,Very low,-18472.21,5.31,-36,1342.58,1338.776797
4.74,10.3,-251.84,Rest,-188.73,574.89,0.38,-49.47,1,3,6.44,High,-15679.18,-13.17,-39.99,988.26,82.02825958
8.82,5.4,-297.4,UK,-280.2,494.19,0.39,140.89,6,9,3.92,Very high,-15311.33,-20.25,-7.26,1457.54,2708.516546
6.38,17.48,-129.16,USA,-203.76,538.5,1.74,65.37,4,2,9.92,Very low,-19214.98,-18.15,-31.98,849.6,558.3622745
3.92,11.7,-177.3,UK,-343.5,664.98,1.13,567.39,3,2,11.28,Medium,-23711.96,-11.79,-42.42,604.66,248.9711723
20.12,8.88,-153.48,UK,-300.06,623.49,0.31,-343.58,3,6,6.5,Low,-20158.35,-15.6,-32.73,1945.86,937.3301131
8.96,18.68,-215.66,Europe,-232.32,350.73,6.21,-245.28,4,5,8.78,Low,-20898.21,-31.71,-48.3,847.32,-41.03783377
34.2,7.02,-163.56,Europe,-296.4,633.6,0.33,247.82,3,6,6.5,Low,-15927.13,-11.82,-42.18,2046.16,424.561449
9.84,3.18,-115.68,UK,-234.15,460.11,2.45,-157.17,2,2,11.2,Very low,-16379.98,-5.07,-46.53,1636.2,940.3064026
6.82,5.22,-252.58,Europe,-230.04,538.11,5.6,19.34,5,7,-1.48,Very low,-14865.8,-7.86,-39.45,2199.24,164.2262724
13.1,4.66,-141.96,USA,-209.94,520.56,0,-80.15,6,4,8.56,Medium,-19533.82,-13.71,-22.08,1170.86,665.9051841
3.54,6.14,-203.7,Europe,-89.22,528.03,0.02,-387.38,6,5,11.22,High,-15225.28,-12.15,-28.47,1732.32,295.3068228
26.22,1.12,-259.7,UK,-230.04,487.29,0.15,-305.75,4,4,10.74,High,-14957.66,-19.74,-36.63,1715.26,1729.834613
2.04,7.62,-129.54,USA,-180.27,563.25,6.64,532.29,3,8,7.16,High,-13849.96,-3.6,6.9,2052.64,711.8630904
11.24,33.32,-255.46,UK,-174.48,520.29,0.33,68.46,6,8,7.66,Low,-8299.09,-15.81,-34.65,1002.18,214.7118899
12.14,6.02,-179.4,Europe,-138.12,356.16,0.27,537.32,4,2,5.62,Low,-13236.85,-19.74,-31.71,1942.32,217.0308465
16.3,4.68,-191.72,UK,-324.51,608.76,12475.1,214.1,3,2,4.2,Medium,-15409.51,-18.42,-45.18,1007.08,-51.32941935
5.74,0.38,-155.72,USA,-252.36,450.63,88.67,276.29,3,3,-2.64,Very low,-14859.26,-16.47,-48.66,1270.36,812.6984282
6.8,9.02,-194.56,USA,-148.44,509.37,1.2,141.5,4,4,8.54,Medium,-14777.83,-20.85,-9.99,257.2,1040.555427
0.8,1.08,-222.16,Europe,-258.75,571.62,0.05,-264.06,3,3,-0.7,Low,-15844.77,-15.96,3.93,952.96,722.3466619
3.98,7.5,-50.58,Europe,-264.09,550.11,0.44,-300.26,7,2,9.76,Very low,-12809,-6.03,-27.54,2067.9,381.1960545
15.34,6.82,-219.06,Europe,-149.7,515.1,0.41,285.51,7,4,5.46,High,-17358.7,-14.67,-39.93,1531.14,601.5165916
10.88,2,-183.08,Europe,-217.89,460.41,11.38,123.5,5,6,12.46,Very high,-21177.25,-11.04,-39.6,965.48,-923.2964507
20.04,4.12,-174.62,Rest,-210.81,524.88,0.65,64.99,5,7,2.6,Very low,-16681.72,-20.64,-33.27,355.76,-164.2417916
23.74,9.08,-132.82,Rest,-114.57,580.56,0.09,-182.86,5,5,-0.16,High,-24347.03,-13.65,-35.94,1500.62,925.2349495
2.5,2.68,-268.96,Europe,-235.68,729.63,0.67,31.06,5,2,4.64,Low,-17354.81,-19.35,-43.41,948.84,3081.185073
1.92,26.44,-155.92,Rest,-23.55,680.28,1.26,-68.98,5,5,5.68,Medium,-10168.61,-5.37,-46.8,1324.64,-50.12726062
5.32,5.44,-148.8,USA,-234.87,925.26,1.13,-533.41,3,4,8.18,Low,-15122.18,-14.4,-38.79,1781.38,754.4448339
1.98,7.52,-158.78,USA,-286.29,526.86,40.64,-266.17,3,3,8.56,Very high,-15150.37,-13.74,-58.11,2174.26,2026.345566
6.96,11.2,-179.34,Rest,-245.88,411.45,0.05,735.14,4,2,4.2,Very high,-10001.11,-16.11,-23.37,1046.64,-645.6224806
13.3,7.06,-85.8,Europe,-132.78,171.45,0.09,113.09,6,3,0.52,Very low,-17233.72,3.72,-36.18,1337.84,1098.336559
3.72,16.44,-216.04,Europe,-281.37,521.58,1.03,-121.44,5,3,-2.66,Medium,-17373,-5.88,-32.67,1173.4,-208.799111
1,13.56,-202.28,UK,-13.8,358.74,36.06,303.89,3,4,13.62,Very low,-15794.28,-3.36,-12.9,577.14,1029.14493
7.08,12.8,-238.6,Europe,-119.16,503.37,3.1,59.08,4,6,10.6,Low,-14435.53,-1.44,-30.57,1954.06,66.77434796
2.04,1.9,-142.74,Rest,-109.23,406.77,17.02,-287.33,3,3,-1.58,Low,-15862.35,-22.53,-32.82,1137.58,754.6896242
4.94,10.42,-118.24,Rest,-286.77,378.72,0.11,-14.65,4,3,4.52,Very low,-15286.56,-17.16,-58.11,1282.08,2900.491563
0.94,5.08,-204.28,UK,-227.19,496.74,0.56,60.67,2,3,21.38,High,-15942.22,-9.36,-25.14,875.16,-254.7284351
12.5,4.02,-273.68,USA,-213.24,1028.37,0.07,342.46,1,2,13.32,Low,-14785.4,-16.98,-12.99,2257.94,1364.47977
5.46,34.46,-94.92,UK,-279.33,565.23,0.13,417.6,4,6,4.28,High,-14009.71,-18.54,-34.5,1718.78,194.9347143
16.26,3.02,-179.42,UK,-11.1,515.55,26.4,260.41,4,1,13.32,High,-15601.71,-22.38,-26.19,1862,2007.25633
18.94,12.28,-181.46,USA,-112.38,584.52,1.28,429.22,1,4,5.46,Very high,-15607.61,-10.83,-31.11,2750.22,-459.8812273
6.6,1.16,-234.66,Rest,-247.05,532.89,0.33,-134,7,7,0.8,Medium,-13240.43,-19.11,-26.46,1846.02,2521.040875
11.86,8.56,-164.46,UK,-353.91,661.95,2.36,13.34,4,1,0.56,Very high,-17761.82,-12.51,-34.11,1477.02,2447.919435
4.2,11.16,-251.72,USA,-144.3,582.78,0.2,-298.94,6,3,15.86,Very low,-18971.84,-14.46,-33.42,872.42,2657.539507
3.56,4.5,-110.04,Rest,-163.68,533.58,93.22,771.15,3,3,6.96,Very high,-15899.02,-31.41,-10.35,2316.52,839.6408646
16.94,8.3,-263.72,Rest,-63.21,637.53,5.97,-115.72,6,5,3.82,Very high,-16138.64,-10.5,-32.19,613.62,1740.681104
8.82,5.62,-273.66,Rest,-294.03,415.47,1.76,-608.63,9,4,11.6,Very high,-16638.64,7.83,-61.47,1422.54,1305.461978
5.68,13.84,-261.2,USA,-276.87,410.25,0.66,297.24,6,4,3.54,Medium,-15656.88,-13.77,-35.55,1540.38,1204.110584
4.86,12.62,-283,Rest,-235.02,428.04,22.45,184.09,4,7,13,Very low,-18047.64,-9.81,-42.18,956.94,1556.968906
7.14,18.88,-190.9,UK,-371.7,612.33,2.96,222.32,5,3,18.6,High,-14591.35,-3.72,-41.22,2511.92,451.4639494
3.46,23.12,-138.58,Rest,-228.45,449.55,7.84,-340.03,3,3,4.94,Very low,-17938.96,-9.87,-42.96,2500.98,242.6840281
17.52,8.74,-273.8,Europe,-246.48,291.39,124.31,522.09,1,5,5.78,Very low,-13608.47,0,-47.04,1383.62,1914.069221
9.74,9.92,-122.8,UK,-241.71,482.34,11.84,-21.08,4,5,4.76,Low,-17614.63,-19.65,-48.81,462.62,636.2911809
6.34,11.16,-248.3,USA,-313.59,588.42,0.21,195.14,7,5,7.08,Very low,-16686.06,-24.78,-21.96,1756.52,287.7774332
9.54,2.28,-76.96,Europe,-217.44,453.36,0.71,-279.63,4,6,10.48,High,-14441.03,2.7,-38.19,1076.42,-1.669809691
3.48,5.68,-175.1,Europe,-161.82,603.36,2.24,814.15,5,5,11.02,Low,-11816.85,-5.79,-33.09,1700.04,1227.553715
13,6.3,-51.1,UK,-100.53,442.29,1.67,499.79,7,5,10.86,High,-17735.32,1.05,-45.09,1569.88,79.19560438
1.86,4.2,-198.92,Europe,-269.58,485.88,2.48,-232.79,3,7,13.4,Very high,-15594.17,-22.2,-27.42,1670.78,1465.245455
15.12,9.5,-255,Rest,-368.04,622.71,0,775.95,5,4,9.26,Very low,-15948.51,-15.75,-35.82,1235.04,959.2391331
7.18,17.8,-163.34,USA,-205.68,686.7,0.04,389.83,8,2,7.46,High,-12651.68,-7.32,-33.42,1514.8,744.6552352
5.3,7.92,-153.46,Rest,-188.82,549.03,60.78,190.14,2,8,4.6,Very high,-9685.61,-12,-31.29,1965,586.6537381
6.84,2.14,-271.92,Europe,-87.96,172.59,4.37,-162.48,2,3,14.94,Very low,-23972.58,-10.89,-31.05,1420.06,1234.411779
14.66,12.94,-182.34,USA,-258.54,479.73,0.03,-136.57,6,3,5.24,Very high,-18057.56,5.85,-14.46,823.58,-5.209183452
6.42,9.24,-247.92,Rest,-134.01,455.1,0.01,167.69,6,1,-2.34,High,-14273.7,6.96,-42.27,2560.46,783.7161571
1.34,16,-233.6,UK,-79.89,609.03,4.69,4.71,3,5,2.94,High,-19743.72,-9.3,-51.27,1226.88,-479.2409881
1.1,1.74,-236.2,UK,-194.85,545.97,0.02,522.29,6,6,11.64,Low,-17385.49,-13.05,-44.49,1249.34,1141.726665
10.42,17.92,-133.12,Rest,-252.45,325.83,4.16,-441.34,3,4,16.52,High,-18227.54,4.02,-33.48,3284.7,2077.833216
5.84,16.84,-135.58,USA,-324.87,284.79,19.62,389.68,2,8,-1.66,High,-16351.93,-15.42,-26.31,1440.64,938.0269114
9.3,18.3,-153.7,Europe,-265.74,625.11,0.3,-248.44,4,4,8.98,Medium,-12400.16,-22.17,-75.66,1594.48,447.3875017
9.46,0.36,-212.66,Rest,-242.1,219.57,0.01,125.94,4,6,-0.8,High,-17538.09,2.85,-42.81,1878.3,401.8387612
26.62,5.52,-197.78,UK,-242.4,538.8,37.38,491.9,2,3,5.22,Very low,-25075.01,-6.96,-70.86,1543.98,185.4285586
3.48,16.94,-248,Rest,-193.17,445.44,0.53,-43.94,4,4,10.12,Very high,-17122.56,0.24,-44.67,1119.32,1712.880957
3.74,12.76,-349.38,UK,-302.79,681.12,3.1,-396.99,4,3,12,Low,-18142.77,-11.4,-34.68,1200.86,-23.50244703
9.86,7.22,-289.74,Rest,-352.98,325.08,0.69,133.41,3,5,-7.28,Medium,-18008.5,-25.68,-40.02,1109.8,2429.392273
6.18,5.9,-211.16,USA,-109.71,467.7,0.33,543.27,7,3,2.54,Very high,-15046.93,5.16,-32.1,602.6,-71.05286581
2.42,13.34,-76.68,Rest,-243.84,687.66,3.2,382.66,1,4,-3.04,Very high,-14035.18,-33.45,-39.42,1304.68,266.6426312
3.02,1.6,-183.82,Europe,-207.96,436.14,1.68,-243.51,3,3,8.78,High,-19459.96,-20.25,-5.67,1401.76,1218.336888
6.42,24.74,-148.02,Rest,-269.79,393.54,203.4,19.38,4,2,6.78,Medium,-15136.88,-10.32,-8.34,1655.06,1539.261367
4.96,1.16,-207.14,Rest,-73.83,270.75,0.18,197.67,6,4,6.18,Very low,-13414.56,-24.57,-29.52,2049.24,171.573799
2.72,8.32,-141.68,Europe,-32.55,622.2,59.65,-30.58,1,1,4.66,Very low,-14558.03,8.46,-30.06,478.34,2823.503263
7.76,10.54,-144.64,USA,-354.03,508.26,0.17,-41.53,7,4,5.54,Low,-11911.91,-9.24,-86.91,1774.1,1322.090249
3.56,8.34,-153.76,Europe,-304.23,608.55,0.45,439.03,6,6,5.66,High,-15689.78,-15.66,-32.4,862.58,836.1180713
7.36,1.48,-226.32,Europe,-129,474.81,6.54,-33.67,5,3,16.24,Low,-15989.12,-16.26,-36.42,523.92,1426.257927
9.42,4.38,-132.32,UK,-137.73,705.3,270.59,-169.08,1,1,7.3,Low,-13474.75,2.85,-46.14,529.84,2814.04131
7.12,3.5,-137.4,Europe,-342.66,832.47,0.07,-8.71,3,5,7.96,Medium,-14354.97,-4.08,-31.14,2348.38,-367.4117707
13.38,12.9,-165.82,Europe,-133.98,513.15,71.53,550.94,5,1,4.74,High,-18740.16,-15.57,-38.34,1951.12,1658.818905
6.66,7.42,-316.96,USA,-165.18,511.71,1.12,718.13,5,4,5.74,High,-12584.37,0.06,-67.74,-15.34,1510.520101
12.3,3.56,-210.78,UK,-190.11,436.68,6.93,393.27,7,6,-1.66,Medium,-7570.79,-0.48,-45.72,1661,-429.6811503
8,11.78,-171.3,UK,-379.59,423.06,0,589.23,4,3,8.26,Very high,-15535.29,-18.63,-41.4,2000.28,851.4256311
2.38,8.62,-188.98,UK,-281.88,528.75,0.26,-331.85,5,5,7.68,High,-3587.78,-8.58,-62.7,816.5,488.5770433
5.74,7.02,-169,USA,-145.68,521.28,0.36,417.31,10,4,6.58,Very low,-18604.93,-15.03,-43.74,1672.64,197.9352648
23.5,20.08,-168.48,UK,-350.85,508.17,15.97,-173.79,6,4,4.98,High,-14370.96,-17.04,-25.68,710.12,437.6641302
5.74,5.4,-208.9,Europe,-175.92,440.73,2.48,-112.86,5,3,-10.8,Low,-14698.47,-23.97,-38.19,1394.86,-134.5084069
0.94,18.66,-276.62,USA,-295.08,564.72,0.41,458.16,5,2,0.04,Very low,-19542.02,8.25,-47.58,1407.02,920.313882
2.94,13.02,-192.58,Rest,-202.2,702.72,4.05,569.38,4,3,6.1,Very low,-18982.22,-11.88,-33.9,605.66,1233.28312
6.62,6.22,-170.28,USA,-9.51,425.97,1.16,7.61,4,5,1.5,Very low,-11497.38,-12.6,-37.35,2063.28,1016.081894
6.72,1.58,-190.48,Rest,20.67,536.34,0.95,-1.7,2,6,5.94,Medium,-13502.26,-19.29,-45.45,1834.76,345.6419586
3.08,3.68,-136.34,Europe,-58.05,411.9,0.04,-239.7,2,3,6.28,Low,-17848.03,-13.23,-37.14,2856.98,2031.244214
5.78,8.16,-136.12,Rest,-184.02,568.02,7.43,288.19,2,4,-5.74,Very high,-16325.44,1.35,-21.51,1948.3,-755.2825142
3.5,14.32,-136.98,UK,-289.17,520.65,0.09,-619.63,6,3,2.9,Very high,-18960.26,-19.05,-28.89,916.12,1136.10691
15.24,15.26,-156.94,Rest,-393.84,625.44,7.87,-25.47,4,3,7,High,-18818.33,9.9,-34.62,1542.4,2751.009581
10.28,6.32,-167.46,UK,-110.01,398.28,3.71,188.51,1,1,21.5,Very high,-15073.11,6.6,-36.45,1547.78,2520.409072
4.54,18.66,-43.64,Rest,-77.31,608.01,2.33,121.6,4,6,11.56,Medium,-20641.89,-22.41,-27.48,1875.74,-1319.398978
3.32,2.18,-228.32,UK,-12.63,534.42,1.54,218.11,4,5,14.38,Low,-15726.1,6.45,-47.43,1585.32,1365.844898
5.42,10.24,-179.06,USA,-145.38,404.25,0.92,673.46,2,4,15.18,Low,-14266.07,-8.49,-31.5,1139.74,1433.233701
6.56,2.02,-129.24,Europe,-268.47,458.1,0.09,-240.44,5,3,2.74,Medium,-17372.04,-19.74,-35.52,1324.32,1533.999738
26.54,1.14,-152.74,UK,-254.31,579.78,0,238.61,2,2,4.54,Medium,-15545.11,7.86,-42.21,1520.58,800.7056459
4.12,3.62,-171.84,Europe,-275.28,112.71,1.53,161.16,8,4,13.7,Low,-20754.16,-11.25,-42.93,2353,-341.5601585
10.44,4.88,-168.54,Europe,-213.03,613.92,0.27,-818.42,5,2,3.92,Low,-14421.07,-5.76,-47.64,2139.66,1300.880838
4.38,6.06,-192.52,Rest,-332.79,425.79,88.9,-456.01,3,4,0.7,High,-18785.52,-7.38,-21.81,2022.56,857.703842
11.2,15.56,-136.28,Europe,-199.62,496.32,0.86,-100.71,3,3,-5.68,Medium,-17203.5,-13.71,-34.02,1638.64,269.7197856
4.56,2.24,-220.04,UK,-220.23,490.23,0.39,112.84,5,5,17.58,High,-7071.99,0.3,-42.3,1923.96,1928.463592
19,0.92,-235.24,USA,25.77,592.02,99.14,-241.91,5,5,5.42,High,-7097.97,-24.57,-39.3,763.6,1157.219069
3.12,5.18,-151.28,UK,-492.03,428.37,21.71,470.14,5,4,-0.94,Low,-14498.81,-12.75,-17.07,1871.3,2118.551539
13.5,8.68,-127.14,Europe,-397.65,552.87,0.65,189.43,4,8,11.3,Very low,-19006.88,-23.79,-25.47,1779.54,-550.5312766
5.14,2.44,-79.84,USA,-217.8,686.34,1.02,10.6,4,2,9.14,Low,-15569.57,-8.22,-33.96,2212.22,933.9571174
8.06,8.64,-203.78,UK,-232.2,530.1,0.21,202.1,3,5,5.56,Very high,-12806.61,-1.92,-35.82,2031.08,1911.637786
