F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
1,9.64,-167.52,Rest,-264.87,587.88,0.22,210.79,3,4,-3.04,Very low,-14507.21,-17.43,-28.86,2492.44,0
4.76,8.68,-63.02,UK,-200.58,541.38,38.38,429.78,8,5,6.96,High,-14640.86,-5.52,-35.01,1357.82,1227.62
17.4,4.88,-246.34,Rest,-159.99,524.52,3.21,364.94,7,3,-0.12,Very low,-15290.91,-1.47,-37.65,550.26,3417.85
3.58,14.14,-165.54,UK,-11.94,557.34,0,67.84,4,8,13.92,High,-16040.79,-10.95,-38.82,1795.84,2319.48
15.46,8.56,-137.4,Europe,-270.99,499.05,0.84,406.57,3,3,12.6,Very high,-17422.71,-20.01,-40.89,2179.24,621.94
23.42,11.98,-261.5,Rest,-172.02,558.99,1.93,-162.43,4,5,7.86,Medium,-14973.21,-9.12,-34.83,913.08,3774.55
12.92,11.22,-166.74,UK,-159.24,593.61,0.17,-86.01,1,3,-1.1,High,-17360.39,-2.58,-14.31,1420.84,2546.13
4.38,15.66,-209.74,USA,-230.52,575.67,0.71,484.86,3,2,6.68,Low,-15540.32,-12.12,-37.02,1193.98,288.54
12.66,8.82,-174.92,USA,-339.39,556.92,3.26,119.7,5,6,9.86,Low,-15340.89,-14.7,-36.72,1019.96,110.44
5.98,25.04,-239.58,USA,-274.89,546.66,2.11,315.17,3,5,4.66,High,-20372.09,-21.57,-24.93,1987.78,439.15
12.76,0.82,-127.14,UK,-296.88,512.31,6.07,-55.56,4,4,12.46,High,-19582.7,-24.99,-52.65,1788.02,0
9.92,17.4,-163.68,Europe,-334.92,467.31,60.4,-430.02,4,2,5.98,Very low,-11220.99,-2.88,-16.08,2025.16,1184.05
6.86,1.3,-232.6,Rest,-251.07,546.24,1.28,-69.73,3,4,1.22,Very low,-12544.73,-16.35,-34.92,2162.54,0
5.22,5.02,-187.68,Europe,-256.14,508.8,240.95,259.74,6,2,4.9,Very low,-18304.81,-6.09,-15.18,2164.62,0
6.24,15.1,-223.94,Europe,-209.1,635.07,1.53,-150.98,4,1,11.28,Low,-14459.64,-16.77,-34.86,1672.68,1657.03
0.66,0.94,-192.38,UK,-248.46,463.47,0.09,-379.85,5,2,3.56,Very low,-13455.59,10.74,-48.66,1434.22,0
1.16,7.42,-252.86,Europe,-305.55,540.51,0.26,376.07,3,3,7.2,Medium,-15708.54,-11.4,-53.94,1234.14,0
8.12,0.96,-110.18,USA,-186.75,333.78,0.01,187.99,3,4,4.64,Very low,-15877.85,-18.12,-26.01,1368.12,0
9.82,10.94,-289.82,Europe,-32.7,560.19,0.04,-267.79,3,1,5.38,High,-21440.1,-6.09,-35.01,2133.24,2716.09
13.36,9.58,-277.12,Rest,-197.19,520.62,0,215.97,5,5,9.84,Very low,-14740.76,-27.72,-41.04,1142.68,1789.7
12.18,4.16,-218.72,USA,-323.4,467.31,0.19,294,9,2,23.82,Low,-15953.88,0.54,-47.55,1505.7,327.45
1.2,16.76,-230.56,Rest,-68.55,596.88,0.27,352.28,2,4,5.56,Very low,-15170.84,-12.15,-43.35,2348.14,418.84
4.6,16.68,-225.44,Rest,-260.16,635.04,1.93,-202.61,3,2,7.24,Very high,-13203.93,-14.16,-8.79,1087.5,3597.14
8.28,10.26,-123.04,UK,-206.55,636.69,0.5,695.75,4,2,-0.32,Very low,-27441.86,-22.59,-65.4,473.36,749.75
6.24,3.64,-316.46,Europe,-216.24,511.98,0.01,96.67,7,5,10.36,High,-20349.24,-12.63,-37.5,2014.6,523.09
15.06,6.52,-183.04,USA,-284.55,509.76,0,318.88,8,4,1.14,Very low,-16918.2,-0.12,-29.64,2711.16,57.91
17.52,8.54,-55.86,USA,-199.05,761.85,1.23,-230.2,2,3,-1.54,Very low,-12315.41,-14.43,-35.91,1246.64,790.97
16.18,20.14,-279.44,Rest,-213.99,596.73,1.22,101.44,4,3,-1.02,Medium,-17236.66,-12.06,-17.94,1928.34,3665.47
6.66,5.18,-220.82,UK,-344.79,534.15,3.27,335.46,2,4,4.36,Very low,-2324.16,-17.85,-32.4,735.24,0
11.68,10.38,-148.98,Europe,-273.75,552.84,0.45,-540.26,9,4,13.66,Very high,-6503.29,-1.2,-39.45,2038.02,2386.99
7.76,11.26,-111.26,Rest,-47.97,601.32,0.28,17.94,5,6,13.02,Very high,-8330.19,-8.52,-33.69,334.34,3777.17
11.02,2.74,-231.76,Europe,-368.97,196.59,0.57,186.49,7,2,4.34,Very low,-12534.03,-21.12,-34.89,2175.72,0
22.86,2.28,-96.48,Rest,-258.33,611.79,1.44,225.83,1,2,7.7,High,-15659.58,-15.42,-33.33,1621.34,1433.63
11.92,7.14,-172.86,USA,24,524.82,0.13,-67.06,2,7,9.36,High,-7992.74,1.26,-38.25,998.4,1265.23
1.88,3.88,-334.2,UK,-183.57,564.06,0.88,-84.61,2,3,1.04,Low,-14742.77,-9.51,-22.08,920.5,75.07
2.3,11.7,-244.38,UK,-330.48,698.4,207.34,3.92,4,3,7.02,High,-16135.15,-9.72,-44.76,866.86,796
10.88,0.78,-210.86,USA,-101.31,435.42,1.49,559.58,2,4,10.76,Very high,-18463.06,0.21,-35.61,2455.6,48.03
6.64,6.74,-105.78,Europe,-262.71,655.62,0.72,270.84,7,2,-4.06,High,-15867.73,-1.5,-37.2,1264.54,1091.55
5.58,9.2,-233.2,Rest,-261.09,495.09,0.2,304.74,4,4,-1.62,Very low,-14279.86,-11.37,-30.24,1819.96,0
15.06,3.68,-149.26,Europe,-146.64,666.87,0.02,313.87,4,3,7.72,Very high,-9105.4,-11.28,-51.99,2014.98,1272.34
1.84,9.68,-251.14,UK,-264.69,596.37,19.89,-203.66,6,0,13.34,High,-21883.29,-5.85,-41.34,1552.1,2357.85
7.96,15.9,-189.9,Rest,-190.41,534.33,14.32,343.49,5,6,12.66,Medium,-15046.48,-6.24,-36.99,2015.38,1077.35
5.66,11.72,-263.06,Europe,-117.3,541.53,75.83,532.9,7,3,3.38,High,-16621.23,-11.4,-41.85,1939.74,1392.54
5.74,2.32,-247.6,UK,-325.08,440.97,31.42,-96.83,3,6,3.38,Very low,-15570.82,0.06,-32.16,891.54,0
8.4,2.64,-129.38,Europe,-320.79,604.35,0.27,617.76,3,3,6.26,Medium,-15600.43,-9.63,-52.2,2139.22,0
16,3.4,-228.64,Rest,-278.28,490.44,0.04,-197.03,2,3,2.58,Very high,-18118.25,-12.33,-48.66,1083.66,2765.33
6.26,2.74,-236.12,USA,-307.29,475.56,1.48,-108.33,3,6,3.56,Very high,-15196.31,-18.63,-24.36,1374.8,0
8.84,2.36,-242.2,Europe,-168.87,655.5,1.51,163.88,3,4,13.76,High,-15502.55,-18.12,-36.72,479.26,1037.45
4.14,13.46,-227.3,Rest,-345.81,441.15,0.02,-24.98,2,2,6.24,High,-10643.39,-8.58,-21.87,2401.08,74.95
3.9,3.88,-201.58,Europe,-225.96,582.72,129.72,219.6,6,3,6.9,Very high,-18106.9,-10.56,-49.23,1076.64,901.44
1.56,6.88,-122.64,Rest,-321.63,616.86,2.54,-86.69,4,7,2.26,Very low,-10656.47,-0.66,-34.02,1755.92,0
5.58,11.98,-206.36,Europe,-149.07,553.92,302.87,582.93,4,4,-0.86,Very high,-4963.43,-3.75,-50.01,1207.42,1101.89
3.82,5.68,-118.42,UK,-291.06,520.68,69.11,247.24,4,6,13.88,High,-13755.53,-21.24,-42.84,1527.76,0
7.14,3.94,-196.64,USA,-251.61,366.36,0.03,349.35,5,5,10.82,High,-8056.6,-13.95,-16.32,2263.72,0
2.86,5.8,-158.88,Europe,-288.18,509.7,1.48,479.69,4,5,6.8,Very high,-13936.58,-18.06,-38.4,1527.08,0
5.78,10.08,-160.62,Europe,-280.83,719.88,0.03,139.34,4,2,11.98,Very low,-14364.56,-8.1,-42.15,1272.4,396.72
13.48,4.8,-218.22,Rest,-162.87,682.56,0.64,553.61,3,5,8.58,Very high,-16788.04,1.23,-46.35,1317.12,1082.19
10.02,3.26,-209.56,Rest,-283.05,649.29,0.18,-71.74,4,2,10.64,Medium,-12905.59,-11.7,-61.5,726.74,1842.27
9.62,4.86,-261.2,UK,-322.59,587.19,32.53,467.3,6,3,6.34,Medium,-13103.68,-12.36,-28.56,1966.1,0
13.02,8.38,-177.92,Rest,-214.71,521.22,0.19,182.19,1,4,4.64,Low,-10582.79,-19.11,-36.69,1258.3,549.25
3.7,20.78,-15.64,Rest,-306.48,500.97,0.35,69.85,4,3,-2.02,Very low,-15362.94,-4.17,-40.59,896.5,1862.98
6.34,5.14,-77.46,Europe,-391.11,548.46,0.04,53.31,2,3,24.04,Low,-15730.55,-13.83,-26.7,2066.1,0
18.54,17.24,-156.4,Rest,-279.96,382.23,0.36,652.54,5,4,0.32,Very high,-14924.62,-5.97,-38.13,1431.28,3264.5
11.98,15.92,-193.14,USA,-117.96,669.18,8.23,70.96,3,3,4.16,Medium,-12918.08,-12.66,-12.27,1935.46,1122.57
10.08,1.26,-127.28,USA,-290.07,495.33,0,413.97,5,6,6.52,Very high,-15408.29,-22.95,-47.58,2271.9,0
7.1,8.36,-189.46,Europe,-357.93,395.22,1.35,25.52,6,3,-1.96,Low,-17557.98,-12.81,-23.43,1921.8,47.55
6.22,4.54,-191.04,Europe,-313.86,309.51,0.11,711.76,2,2,-0.3,Very high,-14190.26,-2.16,-22.05,1440.82,0
8.34,5.62,-256.24,USA,9.51,495.12,0.37,199.87,3,4,8.26,Low,-15730.52,-9.48,-69.81,2087.86,541.39
9.28,3.22,-168.48,USA,-277.44,453.57,16.49,45.17,4,6,6.78,Low,-15323.24,-7.44,-40.35,1239.32,0
1.44,1.88,-164.18,Europe,-325.83,568.92,1.06,245.52,4,2,15.98,Medium,-14339.18,-2.13,-31.32,1401.32,0
16.22,8.7,-150.02,Rest,-220.17,470.94,0.05,347.72,5,5,4.34,High,-27679.99,-5.55,-50.64,1269.56,2617.07
37.96,1.66,-113.22,UK,-186.03,546.72,0,-58.7,3,5,10.02,Very high,-7494.49,-8.97,-53.4,3070.74,2653.71
12.82,4.32,-179.68,UK,-183.39,479.34,0.59,425.18,3,2,-0.26,Medium,-16514.13,-20.31,-23.97,1928.02,385.45
7.84,8.26,-40.92,Europe,-369.99,562.41,15.4,8.6,5,4,3.5,Medium,-18854.92,5.04,-41.43,960.46,353.81
8.54,2.52,-207.88,Europe,-333.51,533.31,0.04,100.64,1,3,1.9,Very high,-12189.76,-4.02,-36.24,1558.28,0
3.86,8.22,-256.42,UK,-197.61,562.68,0.01,214.23,2,3,4.22,Medium,-15189.39,-1.29,-18.63,1702.2,0
1.14,10.38,-226.12,UK,-153.75,532.17,0.22,80.65,5,5,9.88,Very low,-21892.77,-20.46,-32.46,2481.62,0
2.32,14.16,-147.84,Europe,1.71,591.84,0.03,344.11,2,6,-0.3,Medium,-16766.34,-8.31,-54.66,1245.12,1269.65
6.68,23.92,-238.02,USA,-299.55,589.95,0.01,74.63,4,4,8.66,Medium,-15228.08,-18.42,-27.78,1445.2,763.44
6.18,8,-85.54,UK,-257.43,528.36,6.07,563.08,3,4,6.52,High,-15329.34,-18.66,-42.96,853.66,0
10.98,0.5,-165.24,UK,-211.74,651.3,0.43,-353.13,3,9,-2.56,High,-13113.76,-7.77,-55.62,2491.12,0
9.76,16.42,-206.54,UK,-262.8,630.42,0.06,444.01,3,2,12.08,Very high,-20392.8,-16.68,-46.29,1887.5,1754.37
8.6,5.78,-117.5,Rest,-21.6,634.95,4.09,353.97,5,5,4,Very low,-14657,-4.41,-32.58,1991.42,1135.27
10.28,8.74,-155.82,Rest,26.94,382.98,0.02,147.86,1,6,17.18,Low,-16430.03,-3.48,-47.7,1359.5,2870.07
5.66,0.36,-196.92,UK,-341.79,475.08,1.49,-92.25,6,2,17.46,Very high,-14668.99,-19.38,-22.77,2584.26,0
2.84,29.68,-215.18,Europe,-389.7,623.97,0.51,42.35,6,6,7.68,Very high,-14986.64,-3.78,-71.34,1279.34,1543.83
20.88,4.56,-270.5,Rest,-195.81,578.49,4.5,-340.83,1,2,4.12,Very high,-10817.01,-6.3,-42.6,1363.08,3700.86
5.1,17.84,-297.3,USA,-196.56,443.4,8.86,302.01,6,4,8.22,Low,-15993.52,-23.58,-22.77,1626.24,578.59
3.22,6.94,-131.28,Europe,-246.51,343.71,0.14,149.16,3,5,9.3,Very low,-19078.38,6.42,-19.95,2777.54,0
4.8,16.04,-93.38,Rest,-162.45,460.17,0.02,-13.7,2,3,2.12,Low,-17566.82,-23.73,-27.96,413.58,3439.87
17.34,6.68,-223.62,Rest,-12,548.01,0.07,-101.98,4,1,2.64,Low,-16524.92,-11.1,-24.21,743.04,3795.19
11.82,11.94,-154.46,Rest,-160.29,474.96,128.52,-468.71,4,3,2.38,Very low,-17278.01,3.42,-33.87,1143.48,3685.93
12.6,17.94,-181,UK,-266.79,561.09,3.73,13.72,5,4,8.72,Low,-10236.32,-17.49,-34.83,1767.68,2160.76
13.86,17.1,-228.82,Rest,-350.82,484.62,12.6,9.43,5,8,3.76,Very low,-12798.1,-2.25,-38.58,2010.98,31.81
7.32,12.32,-258.28,Europe,-365.43,958.74,24.35,130.78,5,5,-5.18,Low,-7262.74,-1.59,-13.8,1122.12,94.92
1.1,11.54,-105.16,Rest,-380.64,613.02,1.16,-41.9,4,4,-8.4,Low,-14288.88,13.14,-34.86,1266.12,0
8.9,1.64,-207.08,USA,-126.78,427.56,0.59,-275.9,0,2,4.38,Very high,-18329.37,-5.67,-48.3,2250.54,475.9
8.54,25.86,-177.06,Europe,-82.02,550.17,0.03,-334.26,6,4,12.08,Low,-16106.17,-16.68,-27.96,849.24,3754.54
6.68,9.68,-114.62,Europe,-255.63,465.12,0.07,342.97,3,5,14.16,Very high,-15142.7,-8.1,-33.57,2059.52,69.17
9.46,19.5,-86.76,Rest,-284.37,526.5,0.19,78.81,6,5,-2.54,Low,-14086.24,-9,-22.8,1206.64,2929.19
22.52,3.82,-184.72,Europe,-174.6,865.05,0.33,-94.09,5,4,13.28,High,-14437.55,-8.73,-30.99,972.52,2364.45
4.54,23.5,-158.86,USA,-123.99,488.79,1.01,326.26,6,4,1.82,Low,-19406.35,-13.53,-40.56,1300.58,1241.64
4.4,4.96,-235.04,USA,-109.41,508.77,0.93,518.35,4,7,-3.7,Low,-11753.22,-19.56,-45.63,754.36,40.22
3.04,10.42,-178.94,Rest,-290.28,650.37,3.87,334.07,6,2,13.72,Medium,-24364.24,-9,-32.88,1773.48,304.96
8.54,6.96,-221.44,Rest,-247.53,522.81,4.14,472.99,4,3,2.8,Very high,-17018.83,-11.37,-37.2,1971.94,302.43
3.48,3.26,-268.24,USA,-187.68,696.96,0.01,612.04,6,7,9.56,High,-1191.76,-0.75,-58.56,1010.98,0
2.9,0.8,-80.06,UK,-82.05,388.14,1.4,355.02,7,2,7.58,Low,-14716.78,-34.41,-28.98,1107.62,1506.61
11.7,17.2,-246.94,Europe,-142.59,405.66,0.16,187.88,5,2,6.66,High,-18988.18,-14.4,-30.84,2170.98,2260.73
5.06,6.58,-260.6,USA,18.99,562.53,1.18,-188.9,4,6,11.5,Very low,-17051.63,-14.04,-42.18,698.38,998.85
7.62,8.4,-198.82,UK,-186.93,723.06,22.05,262.14,3,3,10.16,High,-12132.38,-13.65,-38.43,1916.94,728.66
4.2,20.94,-55.5,UK,-280.17,659.55,1.95,478.02,6,5,-3.98,Low,-8974.76,-29.67,-17.67,1122.16,932.19
0.36,13.18,-118.94,Europe,-180.42,456.36,0.2,112.47,6,4,10.94,High,-17234.85,-18.66,-33.72,991.8,1495.24
3.38,3.14,-100.76,Rest,-326.61,714.18,3.67,-344.18,3,4,0.7,Very high,-20185.28,-11.64,-34.17,2042.6,0
17.24,8.42,-182.2,UK,-266.16,591.39,2.35,316.48,2,6,5.28,Medium,-16809.35,-3.12,-32.85,1695.92,0
10.34,3.84,-131.62,USA,-307.59,693.84,0.29,430.2,4,2,12.48,Low,-10700.91,-4.29,-45.42,628.86,91.9
8.34,2.9,-232.18,USA,-163.26,592.41,0.01,214.66,2,4,9.88,Low,-10492.66,-12.21,-55.2,2389.1,0
4.46,3.7,-250.98,Europe,-47.88,580.74,0.06,8.07,4,3,5.02,Medium,-7105.67,-8.67,-20.37,1206.98,1507.61
4.24,3.24,-138.7,Europe,-74.58,577.92,121.14,-59.1,2,1,7.58,Medium,-15046.59,-13.05,-34.5,761.92,1568.29
4.3,2.76,-217.3,USA,-73.35,586.98,16.5,-412.77,2,3,11.76,Very low,-19438.44,-10.2,-35.22,1471.72,475.87
3.94,1.06,-100.26,UK,-133.71,525.69,0.06,79.09,5,6,9.06,Very high,-14744.38,-12,-35.28,1196.26,971.15
2.88,5.56,-150.24,UK,-220.71,272.37,54.4,270.06,2,3,1.22,Very high,-6415.12,-14.79,-40.56,368.56,809.88
6.34,3,-133.12,USA,-68.91,353.4,0.77,140.74,3,3,2.68,High,-21638.99,-5.1,-31.56,1683.34,545.06
17.76,6.64,-93.86,USA,-228.93,793.98,42.04,-228.31,3,3,13.06,Low,-15215.35,-12.99,-67.08,2618.2,396.84
1.56,4.52,-14.48,Europe,-388.68,591.63,2.28,-12.45,2,8,6.7,Very low,-18261.48,-21.39,-30.78,2363.3,0
9.32,11.8,-226.64,Rest,-267.3,469.92,1.24,230.77,6,5,-4.94,Medium,-19552.12,-17.13,-34.02,1926.16,709.43
9.76,13.76,-120.14,Europe,-272.94,345.87,2.73,31.52,4,3,12.28,Low,-17799.61,-13.71,-56.13,1188.62,1131.99
0.74,12.86,-93.32,Europe,-219.3,502.35,0.17,490.09,6,1,7.94,High,-13796.44,-2.94,-38.43,1319.44,1140.17
1.78,1.8,-248.84,Europe,-275.58,500.79,0.45,16.91,3,4,5.52,Low,-18664.87,-16.62,-20.58,2398.04,0
2.58,3.34,-155.42,UK,-115.17,663.3,0.02,-152.07,5,3,11.12,Low,-17043.24,-1.92,-63.78,1455.58,1545.04
11.14,11.5,-124.38,Europe,-53.61,608.01,1.5,201.26,3,3,4.36,Very high,-8811.54,-10.32,-36.03,415.4,2814.64
2.02,5.96,-185.24,USA,-264.48,506.16,0.02,224.62,3,3,1.9,Very low,-17927.67,-12.42,-34.74,847.6,0
6.66,3.1,-309.8,UK,-256.32,685.77,36.52,-214.45,3,3,15.96,High,-11047.42,-18.12,-64.38,1575.5,457.69
9.44,6.82,-284.02,Europe,-294.84,353.07,0.2,291.89,6,4,7.72,Low,-13420.52,-2.22,-34.5,2835.4,0
8.76,12.32,-197.44,USA,-281.34,681.24,1.83,21.39,3,6,10.18,Very high,-13676.5,-17.79,-47.61,967.32,465.01
12.94,16.54,-236.2,UK,-234.81,234.33,1.62,180.46,4,6,14.92,Low,-22193.99,-9.99,-41.55,1161.04,1740.35
6.46,2.3,-144.36,UK,-242.01,490.17,0.58,189.91,4,3,-0.88,Very high,-10551.93,-9.69,-36.75,3061.48,0
21.1,23.9,-204.08,USA,-97.71,552.51,0.68,-365.95,5,5,-1.7,Very high,-16821.63,4.95,-17.13,1689.08,3178.14
18.66,2.96,-314.76,Europe,-184.53,351.54,3.06,155.2,1,7,-0.84,High,-14335.24,-2.46,-31.86,2456.46,0
11.48,6.3,-240.22,Rest,-347.79,768.3,48.25,443.08,5,1,12.46,Very high,-17211.75,-5.16,-34.65,2443.68,119.68
6.82,7.96,-244.26,USA,-180.12,358.14,0.01,433.79,6,1,13.2,Very high,-16007.38,-5.88,-54.03,1848.5,737.85
5.94,7.4,-185.7,UK,-124.5,715.05,20.74,-54.73,5,6,11.9,Medium,-14937.35,-11.55,-38.46,1760.32,1310
4.26,3.72,-282.64,UK,-397.86,729.45,42.21,128.55,4,4,19.34,High,-19608.59,-25.2,-32.16,1806.98,0
1.26,0.6,-217.36,Rest,-72.87,367.74,0,-191.55,5,5,3.94,Low,-15728.06,-16.05,-39.03,1056.18,1611.64
5.84,10.48,-185.84,Rest,-246.36,482.85,0.28,161.16,3,4,13.34,Very high,-9156.87,-9.78,-31.77,1561.18,1031.12
1,2.22,-215.44,Rest,-290.94,527.37,0.39,236.1,4,3,8.26,Low,-16786.16,-18.78,-34.59,16.3,0
2.72,2.52,-145.38,Europe,-226.77,608.07,0,-204.29,3,6,5.96,Very low,-8815.4,-2.22,-27.84,1207.02,0
5,3,-160.88,Rest,-336.21,450.24,0.15,4.6,7,3,-4.1,Very low,-9096.59,-9.15,-49.26,2604.28,0
5.28,11.14,-137.2,USA,-166.8,414.66,106.87,524.04,6,5,10.9,Medium,-17317.05,10.05,-84.45,1283.96,339.11
7.92,3.04,-281.32,UK,-124.35,863.46,0.06,-121.73,2,1,8.9,Low,-14992.54,-9.42,-48.6,594.3,2336.02
1.1,2.14,-54.84,Europe,-227.79,799.68,1.52,227.12,5,3,2.68,Very low,-15393.96,-3.63,-18.75,1917.62,0
2.14,6.98,-112.88,USA,-119.1,486.09,0.41,242.05,5,8,5.54,Very low,-16847.3,-23.73,-47.64,683.46,88.09
5.44,5.02,-171.16,Rest,-154.8,584.01,6.18,168.03,4,4,-3.68,Very low,-9939,-16.5,-23.04,1923.14,10.82
6.78,8.34,-224.04,Europe,-267.9,469.29,2.85,177.39,5,2,8.46,High,-15328.5,-17.76,-34.26,2171.66,588.91
7.92,7.36,-229.78,Rest,-69,542.07,0.15,-68.79,3,4,8.48,Very high,-17525.41,-22.14,-37.02,946.88,3684.1
11.7,1.04,-203.2,Rest,-83.43,715.14,0.02,-193.23,7,7,0.68,Very high,-12232.62,-8.55,-36.21,847.46,3687.89
9.3,15.5,-142.2,Rest,-162.24,541.17,0.01,197.58,3,4,9.02,Very low,-14958.15,-19.05,-59.19,900.26,2795.55
2.78,2.96,-243.06,USA,-269.43,393.33,0.31,-242.37,4,7,5.44,Very high,-17277.04,-24.48,-29.52,1217.36,75.34
5.48,5.28,-218.52,UK,-196.35,525.81,0.73,30.41,4,2,-0.42,Very high,-10489.79,-23.76,-20.91,2171.64,1248.44
21.64,2.32,-248.98,Rest,-94.47,455.22,7.79,442.72,3,7,-5.84,Very low,-12133.73,-20.55,-34.44,1820.4,274.1
8.9,4.56,-157.1,UK,-144.54,560.46,0.22,565.5,1,5,6.52,Very high,-13031.73,-26.76,-58.2,1070.32,22.46
5.28,9.42,-207.8,UK,-306.21,571.56,0.55,154.16,1,3,10.42,Low,-16165.6,-15.57,-20.52,1445.46,0
1.86,8.08,-257.44,USA,-274.08,533.61,120.82,185.32,4,5,2.48,High,-18214.98,-18.63,-15.33,1883.92,0
7.18,2.84,-117.8,Rest,-265.77,535.86,0.14,373.5,5,1,-9.14,Very low,-16438.85,-7.35,-33.87,1678.32,0
4.12,4.04,-171.66,UK,-329.49,448.23,0.17,-163.98,7,8,10.38,Very low,-17878.93,-7.11,-24.12,991.54,0
10.54,0.48,-241.36,USA,-388.65,486.27,0.13,-445.69,3,4,7.2,Medium,-15184.4,15.06,-30.48,1539.44,0
4.28,6.68,-171,UK,-234.3,624.51,0.06,206.23,1,0,0.18,Medium,-14460.19,-16.23,-40.35,2818.02,0
7.9,6.68,-189.44,UK,-354.09,542.94,26.08,-200.25,5,5,6.74,Medium,-10696.26,-2.37,-33.66,266.34,908.9
4.9,0.66,-79.76,Rest,-64.44,505.89,1.78,-18.32,5,4,9.38,High,-7308.15,-4.65,-34.71,765.84,3256.3
9.36,3.98,-163.38,USA,-329.94,519.18,10.43,118.83,2,2,4.78,Low,-13492.69,-19.98,-38.07,695.92,37.84
4.84,4.06,-204.6,UK,-132.18,464.31,0,-142.49,4,7,5.38,Medium,-15466.29,-5.25,-37.23,1531.16,484.93
8.38,2.12,-312.28,Europe,-261.3,341.73,6.11,17.89,3,6,2.3,Very low,-17949.67,-12.18,-42.9,1174.62,0
10.12,3.28,-137.1,Europe,-301.98,433.32,2.24,22.49,4,6,4.7,High,-18613.94,-2.88,-40.68,665.6,371.23
7.3,3.94,-241.18,Rest,-154.35,596.07,1.48,326.69,3,3,-1.5,Very high,-15531.65,-15.39,-38.07,1388.7,1417.98
15.94,8.32,-145.16,Rest,-107.52,749.94,2.47,-207.75,4,2,17.58,Very low,-14099.39,-18.06,-45.9,2486.96,3377.01
4.5,3.04,-118.46,Europe,-164.61,567.78,0.06,231.09,5,3,6.06,Medium,-13456.44,-8.01,-35.7,1405.42,604.38
9.96,8.6,-160.5,USA,-109.02,286.14,2.87,163.98,9,5,8.8,Very low,-13124.49,-6.45,-23.91,1614.28,831.17
10.06,13.22,-251.1,UK,-312.63,435.24,0,513.63,2,3,2.02,Medium,-12219.39,-7.38,-36.9,1582.88,0
5.46,2.96,-144.4,Europe,-373.29,444.54,2.04,-321.71,4,6,3.04,Very high,-15274.39,-1.95,-43.77,2688.26,0
0.56,19.88,-195.14,Europe,-80.34,503.01,0,217.08,3,2,5.6,High,-14329.73,-14.25,-52.38,1103.36,2300.05
6.96,10.58,-157.12,USA,-213.45,508.11,0.01,-290.43,6,9,-9.26,Very high,-3725.27,-10.83,-34.5,2216.64,421.37
7.4,25.22,-248.6,Rest,-277.35,522.63,0.15,194.78,4,1,2.72,Very high,-14921.28,-17.07,-44.55,654.9,3778.21
1.88,6.78,-264.28,Europe,-57.18,472.56,0.33,321.64,4,6,-1.28,Very low,-20912.26,-18.69,-21.93,1239.32,309.24
3.68,7.18,-170.12,Europe,-218.79,448.83,42.12,182.4,6,4,4.6,Low,-15143.05,8.22,-18.27,768.3,680.69
1.96,15.94,-180.54,Europe,-176.97,470.43,34.2,-186.86,5,3,7.68,Very high,-6609.84,-1.38,-35.88,498.82,2560.01
2.68,1.84,-169.06,Europe,-173.97,483.69,0,228.03,5,5,11.44,Low,-14940.68,-20.76,-32.16,1087.48,45.65
9.16,3.18,-149.42,USA,-152.31,678.21,0.24,148.81,5,7,7,High,-23632.9,-3.54,-11.13,832.64,428.62
6.82,10.04,-67.06,UK,-183.3,627.6,7.94,105.43,3,6,-0.74,Low,-17177.65,-18.15,-45.21,1130.96,347.84
4.22,8.42,-158.96,Rest,-221.4,554.91,1,-414.6,5,6,4.7,Very high,-23608.78,-7.14,-31.65,1781.2,2280.12
3.56,19.92,-138.68,Europe,-189.87,408.21,27.22,210.55,4,4,0.7,Medium,-15308.49,-6.03,-70.26,2225.38,967.33
5.96,15.32,-191.72,UK,-353.58,646.35,144.08,11.99,3,3,16.06,Low,-21611.05,-14.37,-5.73,1657.3,0
2.36,2.28,-170.88,Rest,-121.05,526.83,0.54,-373.93,1,6,-2.48,High,-15952.91,-16.92,-41.4,1179.76,789.66
4.52,6.44,-90.18,USA,-291.09,486.9,0.55,-33.17,2,10,7.64,Low,-12054.64,-23.91,-33.42,1848,0
2.4,4.98,-137.4,USA,-271.65,316.62,0.01,-112.54,1,3,-2.04,Medium,-16262.68,-5.82,-8.22,1718.84,0
23.34,5.68,-120.2,USA,-169.26,544.14,0.01,-40.21,2,7,6.36,Very high,-21911.83,-3.45,-38.31,305,1303.57
6.68,1.06,-172.52,USA,-222.72,493.62,9.1,-276.5,4,2,2.08,Very high,-13425.14,-2.55,-19.17,1005.14,734.56
20.28,1.86,-153.64,USA,-291.45,483.63,5.44,67.26,5,3,16.14,Low,-16746.71,-16.62,-34.29,1105.46,457.97
2.44,8.34,-238.06,Europe,-311.79,556.89,0.18,-157.48,5,4,4.32,Very high,-16374.81,-3.12,-50.67,2337.7,281.89
4.54,10.24,-146.88,UK,-266.01,575.55,0.03,359.92,2,5,13.64,High,-18852.3,-18.63,-50.67,2380.24,0
4.42,4.5,-275.96,UK,-254.91,524.16,25.6,332.27,2,6,5.14,Very high,-18049.02,-19.08,-43.89,1852.48,0
4.68,21.28,-134.24,Rest,-344.46,625.32,0.06,367.59,5,7,0.02,Low,-10892.57,7.53,-45.12,1487.82,0
